fighter,score,Peak_score
Dustin Joynson,0.0,-1000.0
Tony Juarez,-10.0,-10.0
Jesse Juarez,-11.0,-11.0
Ernie Juarez,-10.0,-10.0
Anshul Jubli,4.582368628419765,14.582368628419765
Carli Judice,-16.0,-8.0
Steve Judson,-20.0,-10.0
Luke Jumeau,-10.316049596917775,4.153638395891526
Bu-Kyung Jung,-30.0,-10.0
Chan Sung Jung,-14.998830187890224,9.06033888177269
Young Sam Jung,-11.0,-11.0
Da Woon Jung,-20.962853805685587,20.037146194314413
Scott Junk,-11.0,-11.0
Myles Jury,-0.46836896936338235,26.998762188655803
Cristiane Justino,50.93972936342086,55.948462844970535
Patrick Kaase,2.6537212050237264,2.6537212050237264
Emily Kagan,-21.0,-10.0
Oron Kahlon,-11.0,-11.0
 Kaiwen,-1.6384173111343507,9.36158268886565
Sirwan Kakai,1.131927188301832,9.131927188301832
Saidyokub Kakhramonov,-2.3415332099301907,8.65846679006981
Geza Kalman,-7.456310429476144,-7.456310429476144
Bryson Kamaka,-10.0,-10.0
Kai Kamaka,-13.772729264501027,4.227270735498973
Shuya Kamikubo,1.3845911144974608,10.38459111449746
Martin Kampmann,18.322500930987374,43.2817031127359
Koya Kanda,-5.539024654826207,4.460975345173793
Bharat Kandare,-11.0,-11.0
Hiromitsu Kanehara,-40.0,-10.0
Masanori Kanehara,-5.051852380391875,13.948147619608125
Ken Kaneko,-11.0,-11.0
Denis Kang,-18.073517334264956,39.21874445382849
Kyung Ho Kang,-4.237587889529349,15.76241211047065
Manel Kape,-2.458332478603733,7.541667521396267
David Kaplan,-19.0,-11.0
Kai Kara-France,31.678190582800852,41.03112537325345
Georgi Karakhanyan,2.880652175170208,2.880652175170208
Alex Karalexis,-37.77309630247949,3.05329906247942
Ernesta Kareckaite,-7.797732509755132,2.2022674902448673
Impa Kasanganay,-4.922541137650436,11.701652439015028
Jinnosuke Kashimura,-10.0,-10.0
Nadia Kassem,-18.22247634300884,2.7775236569911605
Yusuke Kasuya,-20.0,-10.0
Tetsuji Kato,-20.0,-10.0
Hisaki Kato,0.0,-1000.0
Brad Katona,-17.630166312257806,10.747389651882521
Calvin Kattar,6.0806679160743755,34.080667916074376
Sarah Kaufman,-7.014216805229012,20.826811208939304
Lone'er Kavanagh,3.8941370927176933,3.8941370927176933
Yusuke Kawaguchi,2.4352562336960766,2.4352562336960766
Canaan Kawaihae,-20.0,-10.0
Tatsuya Kawajiri,33.23245415825032,53.23245415825032
Ryo Kawamura,-10.0,-10.0
Masuto Kawana,-6.105862907282306,3.8941370927176933
Doug Kay,0.0,-1000.0
Toshiomi Kazama,-9.592826050473036,6.620259189958029
Julie Kedzie,-47.0,-10.0
Ryan Keenan,-10.0,-10.0
CJ Keith,-21.0,-10.0
Chris Kelades,-6.8962146155193516,10.58696985294906
Brian Kelleher,-43.785817307140356,16.095548403321246
Mayana Kellem,-11.0,-11.0
Tony Kelley,-13.48843528826957,-3.4884352882695717
Paul Kelly,-9.06657774446929,4.403628831161493
John Kelly,3.891116068814389,3.891116068814389
Daniel Kelly,-3.6137803151447727,26.386219684855227
Tim Kennedy,28.33657421831564,48.33657421831564
Steve Kennedy,-21.0,-11.0
Jeremy Kennedy,3.379622647526535,13.379622647526535
Waylon Kennell,-10.0,-10.0
Casey Kenney,17.536557910504634,33.536557910504634
Maimaitituoheti Keremuaili,-10.0,-10.0
Aurelijus Kerpe,-10.0,-10.0
Mark Kerr,-17.87193928159423,29.245776173168842
Will Kerr,-13.661579019722334,-3.6615790197223337
Ron Keslar,-15.760149393661873,-10.0
Rustam Khabilov,65.5054739877192,65.5054739877192
Adam Khaliev,0.0,-1000.0
Sergey Khandozhko,-2.066059161647808,3.530312007190699
Sergei Kharitonov,5.829408481333921,21.70597972559179
Alfred Khashakyan,-10.0,-10.0
Aliaskhab Khizriev,12.439456805825882,12.439456805825882
WonBin Ki,-2.006714530014433,2.91094174471179
Pannie Kianzad,-42.79739369910449,-5.063574457168656
Akira Kikuchi,-8.0,-8.0
Katsunori Kikuno,-13.070127442079343,11.129147939152741
Sanae Kikuta,-7.804936514750889,-3.4652376133360607
Jacob Kilburn,-32.0,-11.0
Dong Hyun Kim,51.95904763994821,61.95904763994821
Jin Oh Kim,-11.0,-11.0
Dae Won Kim,-21.0,-11.0
Jong Wang Kim,0.0,-1000.0
Jong Won Kim,-10.0,-10.0
Min Soo Kim,-10.0,-10.0
Jong Man Kim,-10.0,-10.0
Ji Yeon Kim,-57.96628207174345,-5.123581203818628
MinWoo Kim,0.0,-1000.0
HanSeul Kim,-16.116656792090232,3.8833432079097694
KyeungPyo Kim,0.33648741029582396,8.336487410295824
Sangwook Kim,-5.705832805693662,4.294167194306338
SangWon Kim,-2.793365153633789,7.206634846366211
KyuSung Kim,-10.0,-10.0
So Yul Kim,0.0,-1000.0
Jeremy Kimball,-28.419007082131884,-7.419007082131886
Rob Kimmons,-26.88887721597832,4.239850606338127
Dustin Kimura,-18.588024924787227,8.62506031564384
Taiei Kin,-18.49720404917415,-8.497204049174151
Mike King,-11.0,-11.0
Kyle Kingsbury,-25.84643015201665,15.153569847983348
Yusaku Kinoshita,-16.615402809877587,3.3845971901224132
Kamuela Kirk,-25.553488067244185,-4.553488067244185
Yurij Kiseliov,-11.0,-11.0
Justine Kish,-26.581282204706792,6.698315066405955
Koji Kitao,-7.171356100891903,-7.171356100891903
Satoru Kitaoka,-6.098063407892285,13.901936592107715
Top Noi Kiwram,-15.14559035787443,3.8544096421255696
Ludovit Klein,25.459311661986213,25.459311661986213
Nick Klein,6.4611363004433455,6.4611363004433455
Seth Kleinbeck,-6.145590357874431,3.8544096421255696
Stefan Klever,-10.0,-10.0
Fatima Kline,-10.0,-10.0
Felix Klinkhammer,0.0,-1000.0
Drakkar Klose,32.93250526638564,32.93250526638564
Michael Knaap,-11.0,-11.0
Kevin Knabjian,-10.0,-10.0
Jason Knight,-11.124945398128343,26.875054601871657
William Knight,-16.88983193104909,13.110168068950909
Josefine Knutsson,18.164607999688982,18.164607999688982
Seokhyeon Ko,7.04626768672369,7.04626768672369
Isao Kobayashi,0.0,-1000.0
Kelly Kobold,-10.0,-10.0
Erik Koch,-8.55543711835643,20.48961350186562
Sokun Koh,0.0,-1000.0
Shingo Kohara,2.5346088651378746,2.5346088651378746
Brad Kohler,-8.444259177936072,-8.444259177936072
Charlie Kohler,-20.0,-10.0
Tsuyoshi Kohsaka,-30.081749341147948,8.558276957843681
Kaloyan Kolev,-10.0,-10.0
John Kolosci,-21.0,-11.0
Yuki Kondo,-66.07455472041975,2.5436895705238567
Syuri Kondo,-27.47416069433986,2.5258393056601394
Cheick Kongo,-4.329341383772119,16.485795115769974
Andrei Kopylov,-10.0,-10.0
Roman Kopylov,-9.4185991842544,-1.5339088584285552
Bruno Korea,-21.0,-11.0
Andrey Koreshkov,0.0,-1000.0
Josh Koscheck,-8.23198964958145,41.76801035041855
Steven Koslow,-10.0,-10.0
Naoyuki Kotani,-61.0,-10.0
Ilya Kotau,0.0,-1000.0
Iouri Kotchkine,-10.0,-10.0
Matt Kovacs,-10.0,-10.0
Marcus Kowal,-10.0,-10.0
Karolina Kowalkiewicz,-57.84701653874947,10.233163564805805
Steve Kozola,0.0,-1000.0
Derrick Krantz,-20.0,-10.0
James Krause,-2.0191535806555034,-2.0191535806555034
Pascal Krauss,-8.130542603498618,5.873760273130314
Rene Kronvold,-11.0,-11.0
Kaynan Kruschewsky,-15.84817549049425,4.151824509505751
Jorgen Kruth,0.0,-1000.0
Nikita Krylov,3.341760671441559,18.75956499573107
Mariusz Ksiazkiewicz,-10.0,-10.0
Junya Kudo,-11.0,-11.0
John Kuhner,2.945790160945615,2.945790160945615
Michael Kuiper,-25.393499745136992,-3.3934997451369924
Anton Kuivanen,-16.93412501978098,-5.9341250197809785
Maiju Kujala,-10.0,-10.0
Sumit Kumar,-10.0,-10.0
Aleksei Kunchenko,-9.82981381683108,10.17018618316892
Rizvan Kuniev,13.490450789819288,13.490450789819288
Keigo Kunihara,-11.0,-11.0
Kiichi Kunimoto,-11.628450555369003,7.371549444630997
Leo Kuntz,-19.0,-11.0
Korey Kuppe,-10.0,-10.0
Ramazan Kuramagomedov,2.800981889038143,2.800981889038143
Tsuyoshi Kurihara,-10.0,-10.0
Eldari Kurtanidze,-10.0,-10.0
Kyle Kurtz,0.0,-1000.0
Guram Kutateladze,11.763749950726629,19.505621789770174
Vadym Kutsyi,-10.0,-10.0
Lina Kvokov,-10.0,-10.0
Kaleo Kwan,-10.0,-10.0
Jarrod Kwitty,-10.0,-10.0
Mike Kyle,-39.39213366632342,3.9459023850065815
Lisa Kyriacou,-8.0,-8.0
Achmed Labasanov,-8.0,-8.0
Josh LaBerge,5.273386017061742,5.273386017061742
Jeremiah Labiano,0.0,-1000.0
Daniel Lacerda,-52.0,-10.0
Luan Lacerda,-20.0,-10.0
Kemran Lachinov,0.0,-1000.0
Aspen Ladd,-10.63587914849537,14.090734834442888
Ryan LaFlare,20.145842993792662,32.605053272143365
Corinne Laframboise,-11.0,-11.0
Ben Lagman,-10.0,-10.0
Noad Lahat,-9.957442637958646,0.04255736204135374
Tina Lahdemaki,-10.0,-10.0
Yohan Lainesse,-25.713368554520585,3.8941370927176933
Tim Lajcik,-30.0,-10.0
Todd Lally,-11.0,-11.0
Sean Lally,-10.0,-10.0
Ricardo Lamas,55.29960674286366,70.06732023731976
Jason Lambert,-19.486319365117318,13.077926235012471
Jose Landi-Jons,-21.0,-10.0
Nate Landwehr,23.94251526776041,25.470029668217503
Austen Lane,-22.948563775207134,-6.105862907282306
Aaron Lanfranco,2.8201232102574196,2.8201232102574196
Jeremy Lang,-11.0,-11.0
Lionel Lanham,-10.0,-10.0
Lina Lansberg,-48.29202130898521,-6.279597271112747
Taylor Lapilus,23.000060119164495,23.000060119164495
Chad Laprise,-14.10440675697435,11.845627296905697
Anthony Lapsley,-20.0,-10.0
TJ Laramie,-15.184340960540272,5.815659039459727
Icho Larenas,-10.0,-10.0
Lorenz Larkin,-5.108290434932914,13.157860765177155
Jeremy Larsen,-30.0,-10.0
Brock Larson,1.6204093807403304,21.62040938074033
Ryan Larson,6.580112495593347,6.580112495593347
Bobby Lashley,-6.0540976149934185,3.9459023850065815
Ilir Latifi,-22.27011338050165,9.417359135711127
Sione Latu,2.8092489737654143,2.8092489737654143
Phillip Latu,-10.0,-10.0
Jenel Lausa,-28.40901177292349,2.590988227076512
Joe Lauzon,-18.489830659142164,28.868996820160167
Dan Lauzon,-26.95384382953509,-5.953843829535087
Sandra Lavado,-10.0,-10.0
Chatt Lavender,-10.0,-10.0
Muhammed Lawal,51.33510246017154,56.491716879899656
Robbie Lawler,-25.067373487525096,18.594352838969197
Tom Lawlor,-15.161340898547824,10.39479195719289
Justin Lawrence,-14.605355404779383,6.394644595220617
Lance Lawrence,-10.0,-10.0
Ronnie Lawrence,3.4119091290097394,13.41190912900974
Eric Lawson,-1.8361138230851246,20.163886176914875
Jimmy Lawson,-10.0,-10.0
Valmir Lazaro,-9.55876409318514,-1.5587640931851396
Zviad Lazishvili,-10.0,-10.0
Mounir Lazzez,-10.902964889964295,5.024989139885395
Cung Le,19.731405475716862,29.731405475716862
Thanh Le,5.918932907439345,5.918932907439345
Quang Le,-10.0,-10.0
Carlos Leal,-10.0,-10.0
Jordan Leavitt,-2.792013057332081,13.445786051506404
Jerome LeBanner,-3.3934997451369924,6.606500254863008
Chris Leben,-39.972147327302956,22.511578020051715
Mickael Lebout,-15.772729264501027,-5.772729264501027
Stephen Ledbetter,-10.0,-10.0
Justin Ledet,-20.881066170912455,19.118933829087545
James Lee,-6.86784294927589,3.1321570507241097
David Lee,-22.0,-11.0
Jackie Lee,-10.0,-10.0
Eun Soo Lee,-10.0,-10.0
Tae Hyun Lee,-20.0,-10.0
Tommy Lee,-11.0,-11.0
Matt Lee,-10.0,-10.0
Imani Lee,-11.0,-11.0
Vaughan Lee,-29.44878636029233,3.695790999037918
Kevin Lee,22.894611004085824,64.38972926481324
Rocky Lee,-10.0,-10.0
Andrea Lee,-51.95367269348369,10.965849378053289
JeongYeong Lee,23.227202193591047,33.22720219359105
JungHyun Lee,-10.0,-10.0
ChangHo Lee,24.25096381254776,24.25096381254776
Ricky Legere Jr.,3.2640023011686132,3.2640023011686132
Sherron Leggett,-6.2256140822675,3.7743859177325003
Cheyden Leialoha,-10.0,-10.0
Claudia Leite,-8.0,-8.0
Thales Leites,-5.046064299134899,24.967670375125195
Stefan Leko,-32.0,-11.0
Gabe Lemley,-10.0,-10.0
Amanda Lemos,10.553950754741997,23.550310358368073
Giacomo Lemos,0.0,-1000.0
Christophe Leninger,-20.0,-10.0
Jesse Lennox,-6.776352900732768,12.223647099267232
Jean Francois Lenogue,-10.0,-10.0
Nik Lentz,10.537421391926713,38.82212838438436
Alberta Cerra Leon,-11.0,-11.0
Victoria Leonardo,-32.32192850036277,2.8346859193653424
Anthony Leone,-21.0,-11.0
Chad Leonhardt,-10.0,-10.0
Kimo Leopoldo,-44.23837828824195,-11.0
Michael Lerma,-10.0,-10.0
Lukasz Les,-10.0,-10.0
Brock Lesnar,-4.247003649458058,15.752996350541942
Frank Lester,-11.0,-11.0
Valerie Letourneau,-18.796341833133695,9.203658166866305
Leah Letson,-7.3846598841752,2.6153401158247997
Justin Levens,-28.359343456941637,-10.0
Marcus LeVesseur,-18.497385770159532,-8.497385770159532
David Levicki,-10.0,-10.0
Kyle Levinton,-11.0,-11.0
Natan Levy,-6.3308999163096376,4.6691000836903624
John Lewis,-7.428505546265367,2.5714944537346334
Derrick Lewis,41.79709256160095,74.63174455006032
Bevon Lewis,-19.73280872777208,5.745627664077132
Brandon Lewis,-20.0,-10.0
Malik Lewis,-20.0,-10.0
Chi Lewis-Parry,0.0,-1000.0
Li Jingliang,16.896717753021377,34.89671775302138
Li Yunfeng,-11.0,-11.0
Liang Na,-41.0,-10.0
Jess Liaudin,-18.606190686563934,9.393809313436066
Chuck Liddell,15.700259751041031,58.02923999547832
Rodrigo Lidio,-11.0,-11.0
Sam Liera,-10.0,-10.0
Zach Light,-22.0,-11.0
Scott Lighty,-17.098852767017302,2.901147232982698
Chris Liguori,-11.0,-11.0
Donnie Liles,2.8806238323117803,2.8806238323117803
Jae Suk Lim,-11.0,-11.0
Hyun Gyu Lim,-20.69312208005112,14.649994526295455
Juliana Lima,-28.52455675477915,-2.432629369765017
Dhiego Lima,-47.779250713879335,-4.126239726869686
Douglas Lima,0.0,-1000.0
Mabelly Lima,-10.0,-10.0
Andre Lima,24.07443060685612,24.07443060685612
Felipe Lima,7.927298331002833,7.927298331002833
Miguel Linares,-20.0,-10.0
Emiliano Linares,-10.0,-10.0
Matt Lindland,-29.28816939161862,20.893405639398374
Jake Lindsey,-31.0,-10.0
John Lineker,49.697228260005595,57.697228260005595
Austin Lingo,-20.202211112178464,0.7977888878215369
Lucio Linhares,-21.0,-11.0
Philipe Lins,4.111551126366192,4.111551126366192
Tainara Lisboa,7.672195467340812,7.672195467340812
Dean Lister,-6.066002770926202,3.933997229073798
Wesley Little,-10.0,-10.0
James Llontop,-15.469687992809302,3.530312007190699
Abner Lloveras,-10.0,-10.0
Brian Lo-A-Njoe,-11.0,-11.0
John Lober,-11.0,-11.0
Artem Lobov,-43.598683522502284,-10.0
Dylan Lockard,-11.0,-11.0
Ryan Loder,5.995697123371068,5.995697123371068
Sean Loeffler,0.0,-1000.0
Christian Lohsen,-10.0,-10.0
David Loiseau,-25.558271913392332,14.441728086607668
Hector Lombard,-63.72364263375668,-10.0
Michael Lombardo,-6.2256140822675,-6.2256140822675
Rocky Long,-10.0,-10.0
Thomas Longacre,3.3845971901224132,3.3845971901224132
Loma Lookboonmee,3.981993896857375,3.981993896857375
Ange Loosa,-18.255878658299082,-8.25587865829908
Lucas Lopes,-8.450642411174346,2.549357588825653
Dileno Lopes,-18.0,-10.0
Diego Lopes,32.56420929691461,32.56420929691461
Bruno Lopes,0.2581281609564545,0.2581281609564545
Arthur Lopes,-10.0,-10.0
Ivan Lopez,-10.0,-10.0
Steve Lopez,-18.0,-10.0
Federico Lopez,-10.0,-10.0
Jorge Lopez,-18.0,-10.0
Christopher Lopez,0.0,-1000.0
Matthew Lopez,-30.068766428097085,-0.068766428097085
Benito Lopez,-9.056542169044388,7.087057572311546
Gustavo Lopez,-13.557959715491528,-3.5579597154915277
Brendan Loughnane,-4.0591690696629135,-4.0591690696629135
Nate Loughran,-2.410891438817962,7.589108561182038
Caolan Loughran,-16.336417728225324,-6.3364177282253245
Rashard Lovelace,0.0,-1000.0
Ian Loveland,-11.749203294258109,6.25079670574189
Jakob Lovstad,-10.0,-10.0
Waylon Lowe,0.9871814530638545,11.987181453063855
Brandon Lowe,0.0,-1000.0
Joe Lowry,-20.0,-10.0
Lu Kai,-9.741871839043545,10.258128160956455
Lu Zhengyong,0.0,-1000.0
Robert Lucarelli,-10.0,-10.0
Matt Lucas,-9.0,-9.0
Cleber Luciano,0.0,-1000.0
Stephanie Luciano,3.3845971901224132,3.3845971901224132
Iasmin Lucindo,13.534010554493932,13.534010554493932
Duane Ludwig,-72.46379070015729,11.267717254205117
Mike Lullo,-20.0,-10.0
Paula Luna,-11.0,-11.0
Dalcha Lungiambula,-40.559503484409866,4.521563608150789
Alexandru Lungu,-10.0,-10.0
Vicente Luque,52.86515689178268,79.49281666853936
Thaddeus Luster,-11.0,-11.0
Travis Lutter,-32.53284071021547,3.063967917300618
Joilton Lutterbach,0.0,-1000.0
Tucker Lutz,-12.03295259424408,18.96704740575592
Lv Zhenhong,0.0,-1000.0
Stevie Lynch,-11.0,-11.0
Adam Lynn,-20.0,-10.0
Chris Lytle,-41.787388019597074,-10.0
Dong Hyun Ma,-38.94977726900967,-8.949777269009674
Pawan Maan,-10.0,-10.0
William Macario,-27.32629075771145,-7.32629075771145
Jason MacDonald,-48.582276193575325,9.892873662309633
Rob MacDonald,-18.909826128858043,-7.909826128858044
Rory MacDonald,13.765611678801129,33.76561167880113
Ryan MacDonald,-20.0,-10.0
Clayton MacFarlane,0.0,-1000.0
Ilima Macfarlane,0.0,-1000.0
Valesca Machado,-10.0,-10.0
Caio Machado,-19.223765746834857,8.776234253165141
Ian Machado Garry,67.91698702548776,67.91698702548776
Lyoto Machida,86.95470361141145,113.66375388236808
War Machine,-7.2256140822675,3.7743859177325003
Anthony Macias,-30.407261729410543,-8.407261729410545
Pauline Macias,-10.0,-10.0
Reza Madadi,-17.074819756914522,5.579250567165342
Don Madge,16.037079569800145,16.037079569800145
Ryan Madigan,-10.0,-10.0
Victor Madrigal,-10.0,-10.0
Jon Madsen,18.441553183477723,28.441553183477723
Mark Madsen,3.433353333882337,24.433353333882337
Yoshiro Maeda,-73.25918325156579,-10.0
Leonardo Mafra,-25.018079549460595,-10.0
Vinny Magalhaes,-34.48646926909007,-10.0
Vinicius Magalhaes,2.50401271757618,2.50401271757618
Caio Magalhaes,7.480079742242793,26.480079742242793
Bernardo Magalhaes,-18.0,-10.0
Eric Magana,2.5714944537346334,2.5714944537346334
Brandon Magana,4.0658749802190215,4.0658749802190215
Angela Magana,-31.0,-10.0
Neil Magny,23.79296499717836,52.499915212481625
Raimond Magomedaliev,-10.0,-10.0
Ibragim Magomedov,-10.0,-10.0
Rashid Magomedov,26.362537814885336,33.419878781819946
Ruslan Magomedov,19.980494289938605,19.980494289938605
Abus Magomedov,5.460519549540208,8.541466694234499
Shara Magomedov,21.659010349218615,21.659010349218615
Zabit Magomedsharipov,31.92897799962935,31.92897799962935
John Maguire,-23.016845635167826,6.983154364832176
Lolohea Mahe,-20.0,-10.0
Michelle Maher,3.3615508573888038,3.3615508573888038
 Maheshate,-0.1879804898031714,16.366137887122537
Bill Mahood,-32.0,-10.0
Klayton Mai,0.0,-1000.0
Demian Maia,81.97692905672764,101.97692905672764
Jennifer Maia,-29.720452020796056,-2.0553077778221955
Nayara Maia,-10.0,-10.0
Roshan Mainam,0.0,-1000.0
Levan Makashvili,-5.388798159065109,2.611201840934891
John Makdessi,-25.01746082186262,13.051202028324738
Islam Makhachev,150.6785784462789,150.6785784462789
Aliev Makhmud,-10.0,-10.0
Zach Makovsky,-25.602409685452475,8.407172205358533
Azat Maksum,-7.1193478248297914,2.880652175170208
Jeremy Malaterre,-10.0,-10.0
Fabio Maldonado,-34.814330217401576,2.844313384278733
Marvin Maldonado,0.0,-1000.0
Bea Malecki,-2.5454873343853643,7.454512665614636
Nazareno Malegarie,-8.0,-8.0
Carl Malenko,-16.7250322248404,4.274967775159598
Jacob Malkoun,0.6376821879109071,0.6376821879109071
Mike Malott,16.398988837800797,19.37558586771176
Dan Manasoiu,0.0,-1000.0
Troy Mandaloniz,-6.2256140822675,3.7743859177325003
Nate Maness,14.639596026846135,23.1765113232443
Michael Mangan,0.0,-1000.0
Gary Mangat,0.0,-1000.0
Melvin Manhoef,-44.982009174797604,-3.9230994708573754
Melchor Manibusan,-10.0,-10.0
Jon Manley,-10.0,-10.0
Steve Mann,0.0,-1000.0
Marnic Mann,-30.0,-10.0
Dylan Mantello,-22.0,-11.0
Chris Manuel,0.0,-1000.0
Jimi Manuwa,-16.068349043421506,24.01260823917059
Cristiano Marcello,-34.714799796109595,-10.0
Daniel Marcos,32.6941531990387,32.6941531990387
Jose Maria,-20.0,-10.0
Marcos Mariano,-21.0,-11.0
Enrique Marin,-18.0,-8.0
Chepe Mariscal,32.58737791392362,32.58737791392362
Ronny Markes,0.7995450537721744,20.799545053772174
Rory Markham,-12.976597029910963,7.023402970089037
Randa Markos,-50.2701337115126,0.541466694234499
Christina Marks,-11.0,-11.0
Brendon Marotte,-21.0,-10.0
Nate Marquardt,-35.01619859767328,34.05750554157929
Danilo Marques,-11.931446887961162,8.068553112038838
Julian Marquez,-21.0413573489573,9.28494178853056
Carmelo Marrero,-21.866399564878712,6.6645139116710785
Cesar Marscucci,2.5436895705238567,2.5436895705238567
John Marsh,-20.0,-10.0
CJ Marsh,0.0,-1000.0
Eliot Marshall,-9.38479657320002,18.61520342679998
Doug Marshall,3.207736670937285,13.207736670937285
David Marshall,-10.0,-10.0
Francis Marshall,-4.861955441891624,8.4028982321569
Jack Marshman,-33.58713376003878,8.003640396373923
Terry Martin,-38.8947999176159,-5.918202887704937
Eric Martin,-11.0,-11.0
Justin Martin,2.828643899108097,2.828643899108097
Dave Martin,-18.0,-10.0
Joe Martin,-10.0,-10.0
Anthony Rocco Martin,27.220331066994113,37.22033106699411
Mallory Martin,-24.44980112847121,3.6635822717746755
Michal Martinek,-11.0,-11.0
Rainy Martinez,-11.0,-11.0
Danny Martinez,-34.92795402984969,-10.0
Alonzo Martinez,-10.0,-10.0
Henry Martinez,-11.294595432754887,-1.2945954327548872
Jonathan Martinez,60.31186162992884,70.31186162992884
Poppies Martinez,5.700229857028562,5.700229857028562
Andrew Martinez,0.0,-1000.0
Mana Martinez,-24.410733210438863,-8.387055393548666
Victor Martinez,-15.091927385014134,4.9080726149858664
Roque Martinez,-29.0,-11.0
Melissa Martinez,-6.757290316295711,-6.757290316295711
Julieta Martinez,2.3287533957694317,2.3287533957694317
David Martinez,3.3845971901224132,3.3845971901224132
Wagner da Conceicao Martins,-29.475042470877273,2.524957529122726
Adriano Martins,25.673941842919803,43.6739418429198
Lucas Martins,-3.869573779295501,6.301777476926168
Max Martyniouk,-10.0,-10.0
Bristol Marunde,-31.0,-11.0
Shoji Maruyama,-10.0,-10.0
Kazuma Maruyama,-11.0,-11.0
Islem Masraf,-10.0,-10.0
Mike Massenzio,-45.22439791192787,4.797384096120145
Jameel Massouh,-28.0,-10.0
Tiffany Masters,-11.0,-11.0
Jorge Masvidal,11.011261333311623,51.01126133331162
Al Matavao,-10.0,-10.0
Tateki Matsuda,-18.0,-10.0
Daijiro Matsui,-72.73803091671374,-10.0
Toki Matsui,0.0,-1000.0
Koichiro Matsumoto,-10.0,-10.0
Jean Matsumoto,22.157607531644587,22.157607531644587
Koyomi Matsushima,-4.580025779872321,3.4199742201276786
Naoki Matsushita,0.0,-1000.0
AJ Matthews,-10.0,-10.0
Jake Matthews,14.313696573755202,30.801324252051486
Connor Matthews,-11.246909834728926,-1.2469098347289265
Claudio Mattos,-11.0,-11.0
John Matua,-10.0,-10.0
Francesco Maturi,-10.0,-10.0
Vladimir Matyushenko,-12.465730794686706,8.534269205313294
Miranda Maverick,1.646583100449209,8.716035798488047
Nick Maximov,-5.837526803940321,15.162473196059679
Elaina Maxwell,-30.0,-10.0
Jeremy May,0.0,-1000.0
Jack May,-20.0,-10.0
Don'Tale Mayes,-34.814067772862565,0.23743575156569285
Gray Maynard,-15.873142513194036,37.07840717098491
Brooke Mayo,0.0,-1000.0
Gina Mazany,-52.601646420165714,-5.237799108838486
Sabina Mazo,-31.69784490947852,0.3021550905214827
Francesco Mazzeo,-11.0,-11.0
Scott McAfee,-11.0,-11.0
Bobby McAndrews,-11.0,-11.0
Michael McBride,-20.0,-10.0
Ian McCall,-33.70076374396914,8.003640396373923
Molly McCann,-31.44996505397253,3.243258369295104
Charles McCarthy,-16.715736017168897,-6.715736017168897
Sean McCorkle,-17.91778618673378,3.082213813266218
Danni McCormack,19.65154443991353,19.65154443991353
Kris McCray,-30.0,-11.0
Tamdan McCrory,-32.08870373651662,2.8806238323117803
Rob McCullough,-19.483900655901035,12.568683577402098
Justin McCully,-12.52679557850761,3.1998184044306477
Robert McDaniel,-15.472511946126065,5.5274880538739355
Michael McDonald,-11.0,-11.0
Scott McDonald,0.0,-1000.0
Michael McDonald,16.406403371935063,37.839527452557775
Josh McDonald,5.960731291637937,5.960731291637937
Miles McDonald,0.0,-1000.0
Justin McElfresh,-20.0,-10.0
Drew McFedries,-25.383378111220367,11.844915759572462
Liam McGeary,0.0,-1000.0
Gan McGee,-31.508387692326096,-2.5083876923260973
Court McGee,-36.27624059023715,24.090162827657405
Marcus McGhee,12.111234634886111,12.111234634886111
Ryan McGillivray,-10.0,-10.0
Ryan McGivern,-11.0,-11.0
Jack McGlaughlin,-10.0,-10.0
Conor McGregor,46.12819778719549,73.66779519099589
Greg McIntyre,-21.0,-11.0
Antonio McKee,-18.0,-8.0
AJ McKee,0.0,-1000.0
Rhys McKee,-38.0,-10.0
Cory McKenna,-11.924630406159705,7.3818468231134755
Tim McKenzie,6.0822788952953815,16.08227889529538
Cody McKenzie,-21.032398881239615,4.294167194306338
Terrance McKinney,-18.01858514352209,9.132728720768464
Brian McLaughlin,-10.0,-10.0
Jason McLean,2.7599670537814127,2.7599670537814127
Garreth McLellan,-33.772729264501024,-5.772729264501027
Sara McMann,-6.69427039709154,22.918419409515124
Tommy McMillen,0.0,-1000.0
James McSweeney,-15.256557664500926,4.743442335499074
Charles McTorry,2.828643899108097,2.828643899108097
Daniel McWilliams,2.8113149042703207,2.8113149042703207
Tim Means,-31.763056363619384,21.196315419743208
Yancy Medeiros,-31.492635148426544,8.507364851573456
Anistavio Medeiros,-11.0,-11.0
Kaline Medeiros,0.0,-1000.0
MarQuel Mederos,9.645502722314081,9.645502722314081
Uros Medic,-1.2189728731162055,7.850488725814213
Todd Medina,-7.18868509572968,2.8113149042703207
Jason Medina,-10.0,-10.0
Jose Daniel Medina,-20.0,-10.0
Emil Meek,-23.657330695816334,6.342669304183666
Sanford Alton Meeks,-10.0,-10.0
Gerald Meerschaert,-10.20328049447429,14.01611305537146
Frank Megallon,-10.0,-10.0
Derrick Mehmen,-6.859584902271545,3.1404150977284546
Miika Mehmet,-10.0,-10.0
Jordan Mein,-4.092263373321724,13.356599462102698
Bryce Mejia,0.0,-1000.0
Brian Melancon,-9.64219631006917,1.3578036899308286
Brandon Melendez,-11.0,-11.0
Gilbert Melendez,23.032473489644985,74.69011347239572
Nair Melikyan,0.0,-1000.0
